post_catalog_id,post_tif,pre_catalog_id,pre_tif,min_xy,max_xy,x_coord,y_coord,label
1040010032211E00,2110203.tif,1040010032211E00,2110203.tif,"(-96.943359375, 28.564453125)","(-96.85546875, 28.65234375)",-96.867982,28.646938,Flooded / Blocked Road
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.877987,28.485606,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.935173,28.729866,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.933255,28.72972,Flooded / Damaged Building
1040010032211E00,2110200.tif,1040010032211E00,2110200.tif,"(-97.03125, 28.4765625)","(-96.943359375, 28.564453125)",-96.977182,28.47854,Flooded / Damaged Building
1040010032211E00,2110200.tif,1040010032211E00,2110200.tif,"(-97.03125, 28.4765625)","(-96.943359375, 28.564453125)",-96.950952,28.542886,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.913254,28.733484,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.904241,28.787507,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.90324,28.788035,Flooded / Damaged Building
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.878003,28.49899,Flooded / Damaged Building
1040010032211E00,2110202.tif,1040010032211E00,2110202.tif,"(-97.03125, 28.564453125)","(-96.943359375, 28.65234375)",-96.94927,28.584174,Trash Heap
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.939015,28.503839,Flooded / Blocked Road
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.874205,28.494331,Flooded / Damaged Building
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.881599,28.492639,Flooded / Damaged Building
1040010032211E00,2110200.tif,1040010032211E00,2110200.tif,"(-97.03125, 28.4765625)","(-96.943359375, 28.564453125)",-96.970832,28.48455,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.884953,28.798523,Flooded / Damaged Building
1040010032211E00,2112003.tif,1040010032211E00,2112003.tif,"(-96.943359375, 28.916015625)","(-96.85546875, 29.00390625)",-96.859276,28.985615,Flooded / Damaged Building
1040010032211E00,2110203.tif,1040010032211E00,2110203.tif,"(-96.943359375, 28.564453125)","(-96.85546875, 28.65234375)",-96.888657,28.644931,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.872864,28.811539,Flooded / Damaged Building
1040010032211E00,2110023.tif,1040010032211E00,2110023.tif,"(-96.943359375, 28.388671875)","(-96.85546875, 28.4765625)",-96.894992,28.458086,Flooded / Damaged Building
1040010032211E00,2110203.tif,1040010032211E00,2110203.tif,"(-96.943359375, 28.564453125)","(-96.85546875, 28.65234375)",-96.895138,28.64841,Flooded / Damaged Building
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.879685,28.497302,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.983105,28.795983,Flooded / Damaged Building
1040010032211E00,2110220.tif,1040010032211E00,2110220.tif,"(-97.03125, 28.65234375)","(-96.943359375, 28.740234375)",-96.947783,28.709157,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.997369,28.804514,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.9212,28.827164,Trash Heap
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.93502,28.729082,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.935312,28.728865,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.995538,28.793422,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.982497,28.766092,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.960111,28.78329,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.96039,28.782992,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.87995,28.800229,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.960473,28.78401,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.894788,28.773281,Flooded / Damaged Building
1040010032211E00,2110202.tif,1040010032211E00,2110202.tif,"(-97.03125, 28.564453125)","(-96.943359375, 28.65234375)",-96.998593,28.593498,Flooded / Blocked Road
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.865732,28.491151,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.947867,28.816835,Flooded / Damaged Building
1040010032211E00,2112001.tif,1040010032211E00,2112001.tif,"(-96.943359375, 28.828125)","(-96.85546875, 28.916015625)",-96.918064,28.836201,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.910485,28.787123,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.967457,28.815217,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.98188,28.76577,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.88699,28.718275,Flooded / Damaged Building
1040010032211E00,2110203.tif,1040010032211E00,2110203.tif,"(-96.943359375, 28.564453125)","(-96.85546875, 28.65234375)",-96.891648,28.642149,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.876427,28.722947,Flooded / Damaged Building
1040010032211E00,2110203.tif,1040010032211E00,2110203.tif,"(-96.943359375, 28.564453125)","(-96.85546875, 28.65234375)",-96.891583,28.64234,Flooded / Damaged Building
1040010032211E00,2110023.tif,1040010032211E00,2110023.tif,"(-96.943359375, 28.388671875)","(-96.85546875, 28.4765625)",-96.878909,28.408258,Flooded / Blocked Road
1040010032211E00,2110203.tif,1040010032211E00,2110203.tif,"(-96.943359375, 28.564453125)","(-96.85546875, 28.65234375)",-96.894177,28.644277,Flooded / Damaged Building
1040010032211E00,2110203.tif,1040010032211E00,2110203.tif,"(-96.943359375, 28.564453125)","(-96.85546875, 28.65234375)",-96.889825,28.64433,Flooded / Damaged Building
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.880066,28.503397,Flooded / Damaged Building
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.879071,28.504429,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.939399,28.778598,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.937559,28.778377,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.938208,28.778871,Flooded / Damaged Building
1040010032211E00,2110023.tif,1040010032211E00,2110023.tif,"(-96.943359375, 28.388671875)","(-96.85546875, 28.4765625)",-96.887832,28.457311,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.887249,28.742492,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.94183,28.715294,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.94128,28.715589,Flooded / Damaged Building
1040010032211E00,2110023.tif,1040010032211E00,2110023.tif,"(-96.943359375, 28.388671875)","(-96.85546875, 28.4765625)",-96.895826,28.457039,Flooded / Damaged Building
1040010032211E00,2110203.tif,1040010032211E00,2110203.tif,"(-96.943359375, 28.564453125)","(-96.85546875, 28.65234375)",-96.898259,28.627611,Flooded / Damaged Building
1040010032211E00,2110023.tif,1040010032211E00,2110023.tif,"(-96.943359375, 28.388671875)","(-96.85546875, 28.4765625)",-96.895389,28.456932,Flooded / Damaged Building
1040010032211E00,2110220.tif,1040010032211E00,2110220.tif,"(-97.03125, 28.65234375)","(-96.943359375, 28.740234375)",-96.950738,28.708762,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.910656,28.787586,Trash Heap
1040010032211E00,2110203.tif,1040010032211E00,2110203.tif,"(-96.943359375, 28.564453125)","(-96.85546875, 28.65234375)",-96.899985,28.64238,Flooded / Damaged Building
1040010032211E00,2110023.tif,1040010032211E00,2110023.tif,"(-96.943359375, 28.388671875)","(-96.85546875, 28.4765625)",-96.896769,28.472431,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.933876,28.72601,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.964411,28.743418,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.905087,28.711879,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.90525,28.71202,Trash Heap
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.880473,28.49926,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.870057,28.716421,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.940446,28.730133,Flooded / Damaged Building
1040010032211E00,2110023.tif,1040010032211E00,2110023.tif,"(-96.943359375, 28.388671875)","(-96.85546875, 28.4765625)",-96.865834,28.395201,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.931785,28.723929,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.970486,28.783348,Trash Heap
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.874696,28.494774,Flooded / Damaged Building
1040010032211E00,2110220.tif,1040010032211E00,2110220.tif,"(-97.03125, 28.65234375)","(-96.943359375, 28.740234375)",-96.95527,28.670486,Flooded / Damaged Building
1040010032211E00,2112000.tif,1040010032211E00,2112000.tif,"(-97.03125, 28.828125)","(-96.943359375, 28.916015625)",-97.000503,28.887922,Flooded / Damaged Building
1040010032211E00,2110023.tif,1040010032211E00,2110023.tif,"(-96.943359375, 28.388671875)","(-96.85546875, 28.4765625)",-96.897676,28.457869,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.930906,28.72684,Flooded / Damaged Building
1040010032211E00,2110023.tif,1040010032211E00,2110023.tif,"(-96.943359375, 28.388671875)","(-96.85546875, 28.4765625)",-96.897501,28.459142,Flooded / Damaged Building
1040010032211E00,2110202.tif,1040010032211E00,2110202.tif,"(-97.03125, 28.564453125)","(-96.943359375, 28.65234375)",-96.944004,28.60589,Flooded / Damaged Building
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.870069,28.492157,Flooded / Damaged Building
1040010032211E00,2110022.tif,1040010032211E00,2110022.tif,"(-97.03125, 28.388671875)","(-96.943359375, 28.4765625)",-96.98304,28.45861,Flooded / Damaged Building
1040010032211E00,2110203.tif,1040010032211E00,2110203.tif,"(-96.943359375, 28.564453125)","(-96.85546875, 28.65234375)",-96.942824,28.593738,Flooded / Damaged Building
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.882026,28.50519,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.968412,28.813097,Flooded / Damaged Building
1040010032211E00,2110203.tif,1040010032211E00,2110203.tif,"(-96.943359375, 28.564453125)","(-96.85546875, 28.65234375)",-96.940662,28.610649,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.981284,28.7706,Flooded / Damaged Building
1040010032211E00,2110203.tif,1040010032211E00,2110203.tif,"(-96.943359375, 28.564453125)","(-96.85546875, 28.65234375)",-96.943229,28.605664,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.976775,28.771291,Flooded / Damaged Building
1040010032211E00,2110201.tif,1040010032211E00,2110201.tif,"(-96.943359375, 28.4765625)","(-96.85546875, 28.564453125)",-96.868892,28.491811,Flooded / Damaged Building
1040010032211E00,2112001.tif,1040010032211E00,2112001.tif,"(-96.943359375, 28.828125)","(-96.85546875, 28.916015625)",-96.907518,28.829719,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.933616,28.728369,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.995025,28.766087,Flooded / Blocked Road
1040010032211E00,2112000.tif,1040010032211E00,2112000.tif,"(-97.03125, 28.828125)","(-96.943359375, 28.916015625)",-97.001414,28.868231,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.975464,28.782108,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.936506,28.766008,Flooded / Damaged Building
1040010032211E00,2110221.tif,1040010032211E00,2110221.tif,"(-96.943359375, 28.65234375)","(-96.85546875, 28.740234375)",-96.893935,28.653466,Flooded / Damaged Building
1040010032211E00,2112023.tif,1040010032211E00,2112023.tif,"(-96.943359375, 29.091796875)","(-96.85546875, 29.1796875)",-96.894084,29.096659,Flooded / Blocked Road
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.92849,28.771129,Flooded / Damaged Building
1040010032211E00,2110202.tif,1040010032211E00,2110202.tif,"(-97.03125, 28.564453125)","(-96.943359375, 28.65234375)",-96.979959,28.644624,Flooded / Damaged Building
1040010032211E00,2110203.tif,1040010032211E00,2110203.tif,"(-96.943359375, 28.564453125)","(-96.85546875, 28.65234375)",-96.888445,28.643974,Flooded / Damaged Building
1040010032211E00,2110222.tif,1040010032211E00,2110222.tif,"(-97.03125, 28.740234375)","(-96.943359375, 28.828125)",-96.983327,28.765277,Flooded / Damaged Building
1040010032211E00,2112000.tif,1040010032211E00,2112000.tif,"(-97.03125, 28.828125)","(-96.943359375, 28.916015625)",-96.979675,28.854905,Flooded / Damaged Building
1040010032211E00,2112001.tif,1040010032211E00,2112001.tif,"(-96.943359375, 28.828125)","(-96.85546875, 28.916015625)",-96.918906,28.841186,Flooded / Damaged Building
1040010032211E00,2110223.tif,1040010032211E00,2110223.tif,"(-96.943359375, 28.740234375)","(-96.85546875, 28.828125)",-96.888992,28.766457,Flooded / Damaged Building
105001000B95E200,3002322.tif,105001000B95E200,3002322.tif,"(-95.2734375, 29.443359375)","(-95.185546875, 29.53125)",-95.186091,29.527174,Flooded / Damaged Building
105001000B95E200,3002322.tif,105001000B95E200,3002322.tif,"(-95.2734375, 29.443359375)","(-95.185546875, 29.53125)",-95.188674,29.525913,Flooded / Damaged Building
